"timestamp","symbol","base","price"
"2017-11-11 00:00:00+00","DAI","USD","0.000000000000000000"
"2017-11-11 00:00:00+00","TIX","USD","0.158500000000000000"
"2017-11-11 00:00:00+00","TAU","USD","0.000000000000000000"
"2018-03-04 00:00:00+00","QTUM","USD","26.340000000000000000"
"2017-11-11 00:00:00+00","TKR","USD","0.113100000000000000"
"2017-11-22 00:00:00+00","HOT","USD","0.000000000000000000"
"2017-11-22 00:00:00+00","AE","USD","0.724000000000000000"
"2017-11-22 00:00:00+00","LEND","USD","0.000000000000000000"
"2017-11-22 00:00:00+00","RVT","USD","0.342800000000000000"
"2017-11-09 00:00:00+00","SUB","USD","0.122600000000000000"
"2017-11-09 00:00:00+00","PTOY","USD","0.193900000000000000"
"2017-11-09 00:00:00+00","EBTC","USD","0.103600000000000000"
"2017-11-24 01:00:00+00","SPANK","USD","0.047040000000000000"
"2017-11-24 01:00:00+00","BLT","USD","0.000000000000000000"
"2017-11-24 01:00:00+00","STORM","USD","0.000000000000000000"
"2017-11-24 01:00:00+00","LEND","USD","0.000000000000000000"
"2017-11-24 01:00:00+00","EQC","USD","0.000000000000000000"
"2017-11-24 01:00:00+00","WLK","USD","0.705200000000000000"
"2017-11-24 01:00:00+00","DOV","USD","0.000000000000000000"
"2017-11-24 01:00:00+00","RHOC","USD","0.223500000000000000"
"2017-11-24 01:00:00+00","REN","USD","0.000000000000000000"
"2017-11-24 01:00:00+00","RVT","USD","0.329300000000000000"
"2018-02-17 00:00:00+00","AIR","USD","0.018130000000000000"
"2018-02-17 00:00:00+00","SALT","USD","5.350000000000000000"
"2018-02-17 00:00:00+00","EMB","USD","0.000111000000000000"
"2018-02-17 00:00:00+00","QSP","USD","0.362300000000000000"
"2018-02-17 00:00:00+00","UKG","USD","0.409700000000000000"
"2018-02-17 00:00:00+00","WETH","USD","974.770000000000000000"
"2018-02-17 00:00:00+00","SPANK","USD","0.252400000000000000"
"2018-02-17 00:00:00+00","BLT","USD","0.810000000000000000"
"2018-02-17 00:00:00+00","MTX","USD","0.942500000000000000"
"2018-02-17 00:00:00+00","STORM","USD","0.039950000000000000"
"2018-02-17 00:00:00+00","HOT","USD","0.000000000000000000"
"2018-02-17 00:00:00+00","WAX","USD","0.432800000000000000"
"2018-02-17 00:00:00+00","FDX","USD","0.224200000000000000"
"2018-02-17 00:00:00+00","DATA","USD","0.135000000000000000"
"2018-02-17 00:00:00+00","GRID","USD","1.230000000000000000"
"2018-02-17 00:00:00+00","ART","USD","0.965500000000000000"
"2018-02-17 00:00:00+00","LEND","USD","0.138000000000000000"
"2018-02-17 00:00:00+00","DOV","USD","0.221900000000000000"
"2018-02-17 00:00:00+00","MKR","USD","1130.730000000000000000"
"2018-02-17 00:00:00+00","ARN","USD","2.040000000000000000"
"2018-02-18 00:00:00+00","MKRD","USD","0.000000000000000000"
"2018-02-18 00:00:00+00","LUN","USD","19.910000000000000000"
"2018-02-18 00:00:00+00","QTUM","USD","29.860000000000000000"
"2018-02-18 00:00:00+00","ICN","USD","1.780000000000000000"
"2018-02-18 00:00:00+00","BAT","USD","0.418500000000000000"
"2018-02-18 00:00:00+00","SNT","USD","0.202500000000000000"
"2018-02-18 00:00:00+00","DNT","USD","0.097820000000000000"
"2018-02-18 00:00:00+00","RLC","USD","1.500000000000000000"
"2018-02-18 00:00:00+00","CFI","USD","0.106000000000000000"
"2018-02-18 00:00:00+00","TRST","USD","0.319200000000000000"
"2018-02-18 00:00:00+00","FUCK","USD","0.000000000000000000"
"2018-02-18 00:00:00+00","KIN","USD","0.000310700000000000"
"2018-02-18 00:00:00+00","FUEL","USD","0.153800000000000000"
"2018-02-18 00:00:00+00","EBTC","USD","0.902000000000000000"
"2018-02-18 00:00:00+00","UKG","USD","0.354600000000000000"
"2018-02-18 00:00:00+00","CRED","USD","0.427100000000000000"
"2018-02-18 00:00:00+00","SPANK","USD","0.223900000000000000"
"2018-02-18 00:00:00+00","TKR","USD","0.063970000000000000"
"2018-02-18 00:00:00+00","MTX","USD","0.800400000000000000"
"2018-02-18 00:00:00+00","FDX","USD","0.210200000000000000"
"2018-02-18 00:00:00+00","LNK","USD","109.580000000000000000"
"2018-02-18 00:00:00+00","DOV","USD","0.200000000000000000"
"2018-02-18 00:00:00+00","ARN","USD","2.090000000000000000"
"2018-02-19 00:00:00+00","WETHD","USD","0.000000000000000000"
"2018-02-19 00:00:00+00","DGD","USD","308.810000000000000000"
"2018-02-19 00:00:00+00","MLN","USD","146.600000000000000000"
"2018-02-19 00:00:00+00","STORJ","USD","1.140000000000000000"
"2018-02-19 00:00:00+00","BNT","USD","5.700000000000000000"
"2018-02-19 00:00:00+00","DNT","USD","0.102900000000000000"
"2018-02-19 00:00:00+00","MCO","USD","9.290000000000000000"
"2018-02-19 00:00:00+00","TKN","USD","1.910000000000000000"
"2018-02-19 00:00:00+00","KNC","USD","2.580000000000000000"
"2018-02-19 00:00:00+00","ENG","USD","3.160000000000000000"
"2018-02-19 00:00:00+00","POE","USD","0.076820000000000000"
"2018-02-19 00:00:00+00","RCN","USD","0.179700000000000000"
"2018-02-19 00:00:00+00","TIX","USD","0.806100000000000000"
"2018-02-19 00:00:00+00","BLT","USD","0.000000000000000000"
"2018-02-19 00:00:00+00","VEE","USD","0.099080000000000000"
"2018-02-19 00:00:00+00","HDG","USD","4.920000000000000000"
"2018-02-19 00:00:00+00","ART","USD","1.040000000000000000"
"2018-02-19 00:00:00+00","MKR","USD","1118.350000000000000000"
"2018-02-20 00:00:00+00","REP","USD","49.610000000000000000"
"2018-02-20 00:00:00+00","MCO","USD","8.140000000000000000"
"2018-02-20 00:00:00+00","TRST","USD","0.311100000000000000"
"2018-02-20 00:00:00+00","ADT","USD","0.070130000000000000"
"2018-02-20 00:00:00+00","KIN","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","FUN","USD","0.027400000000000000"
"2017-10-05 00:00:00+00","MTL","USD","8.360000000000000000"
"2017-10-05 00:00:00+00","BQX","USD","0.640000000000000000"
"2017-10-05 00:00:00+00","CFI","USD","0.129200000000000000"
"2017-10-05 00:00:00+00","CVC","USD","0.357100000000000000"
"2017-10-05 00:00:00+00","KNC","USD","1.700000000000000000"
"2017-10-05 00:00:00+00","ENG","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","PPT","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","POE","USD","0.008989000000000000"
"2017-10-05 00:00:00+00","PTOY","USD","0.350300000000000000"
"2017-10-05 00:00:00+00","UKG","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","CRED","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","WETH","USD","294.990000000000000000"
"2017-10-05 00:00:00+00","AION","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","HDG","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","FDX","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","AE","USD","0.367400000000000000"
"2017-10-05 00:00:00+00","EQC","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","WLK","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","RFR","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","REN","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","CAN","USD","0.501500000000000000"
"2017-10-05 00:00:00+00","ART","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","WYV","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","MOD","USD","0.000000000000000000"
"2017-10-05 00:00:00+00","DCN","USD","0.000129600000000000"
"2017-10-05 00:00:00+00","vSlice","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","WETHD","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","VDOC","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","PKT","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","JET","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","IND","USD","0.095580000000000000"
"2017-10-06 00:00:00+00","NDC","USD","0.062900000000000000"
"2017-10-06 00:00:00+00","LOOM","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","SWT","USD","1.670000000000000000"
"2017-10-06 00:00:00+00","REP","USD","19.630000000000000000"
"2017-10-06 00:00:00+00","ICN","USD","1.960000000000000000"
"2017-10-06 00:00:00+00","DNT","USD","0.047260000000000000"
"2017-10-06 00:00:00+00","MTL","USD","7.660000000000000000"
"2017-10-06 00:00:00+00","CFI","USD","0.129100000000000000"
"2017-10-06 00:00:00+00","TKN","USD","1.520000000000000000"
"2017-10-06 00:00:00+00","ROL","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","TRST","USD","0.319100000000000000"
"2017-10-06 00:00:00+00","FUCK","USD","0.018500000000000000"
"2017-10-06 00:00:00+00","LINK","USD","0.478700000000000000"
"2017-10-06 00:00:00+00","REQ","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","AST","USD","0.000655800000000000"
"2017-10-06 00:00:00+00","ENG","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","KIN","USD","0.000083250000000000"
"2017-10-06 00:00:00+00","PTOY","USD","0.344500000000000000"
"2017-10-06 00:00:00+00","MANA","USD","0.014490000000000000"
"2017-10-06 00:00:00+00","EBTC","USD","0.420900000000000000"
"2017-10-06 00:00:00+00","UKG","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","RCN","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","GUP","USD","0.202300000000000000"
"2017-10-06 00:00:00+00","TAU","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","BLT","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","MTX","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","TKR","USD","0.123300000000000000"
"2017-10-06 00:00:00+00","AION","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","WAX","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","EQC","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","MKR","USD","339.160000000000000000"
"2017-10-06 00:00:00+00","RHOC","USD","0.200400000000000000"
"2017-10-06 00:00:00+00","ICX","USD","0.430600000000000000"
"2017-10-06 00:00:00+00","REN","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","SIG","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","QTUM","USD","11.960000000000000000"
"2017-10-06 00:00:00+00","WYV","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","ART","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","CK","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","DCN","USD","0.000087440000000000"
"2017-10-06 00:00:00+00","BCAP","USD","0.987000000000000000"
"2017-10-06 00:00:00+00","EDG","USD","0.638300000000000000"
"2017-10-06 00:00:00+00","DGD","USD","71.610000000000000000"
"2017-10-07 00:00:00+00","VDOC","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","PKT","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","GEE","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","NDC","USD","0.059140000000000000"
"2017-10-07 00:00:00+00","EDU","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","MLN","USD","69.860000000000000000"
"2017-10-07 00:00:00+00","PAY","USD","2.120000000000000000"
"2017-10-07 00:00:00+00","OAX","USD","0.533200000000000000"
"2017-10-07 00:00:00+00","LINK","USD","0.465800000000000000"
"2017-10-07 00:00:00+00","AST","USD","0.000665400000000000"
"2017-10-07 00:00:00+00","PPT","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","MANA","USD","0.014440000000000000"
"2017-10-07 00:00:00+00","FUEL","USD","0.088720000000000000"
"2017-11-24 01:00:00+00","NMR","USD","13.220000000000000000"
"2018-02-19 00:00:00+00","SPANK","USD","0.247900000000000000"
"2018-02-19 00:00:00+00","TKR","USD","0.065790000000000000"
"2018-02-19 00:00:00+00","DATA","USD","0.119900000000000000"
"2018-02-19 00:00:00+00","AE","USD","2.700000000000000000"
"2018-02-19 00:00:00+00","ICX","USD","4.800000000000000000"
"2018-02-19 00:00:00+00","POW","USD","0.000000000000000000"
"2018-02-20 00:00:00+00","CVC","USD","0.398800000000000000"
"2018-02-20 00:00:00+00","ROL","USD","0.000000000000000000"
"2018-02-20 00:00:00+00","OAX","USD","0.828600000000000000"
"2018-02-20 00:00:00+00","AIR","USD","0.015530000000000000"
"2017-10-06 00:00:00+00","WTC","USD","6.730000000000000000"
"2017-10-06 00:00:00+00","FUEL","USD","0.131200000000000000"
"2017-10-06 00:00:00+00","CRED","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","WETH","USD","308.330000000000000000"
"2017-10-06 00:00:00+00","TIX","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","SPANK","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","FDX","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","AE","USD","0.391000000000000000"
"2017-10-06 00:00:00+00","GRID","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","GNT","USD","0.232000000000000000"
"2017-10-06 00:00:00+00","META","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","CAT","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","RVT","USD","0.832500000000000000"
"2017-10-06 00:00:00+00","MOD","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","EGO","USD","0.000262300000000000"
"2017-10-06 00:00:00+00","vSlice","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","HGT","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","JET","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","IND","USD","0.119200000000000000"
"2017-10-07 00:00:00+00","TPT","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","SWT","USD","1.650000000000000000"
"2017-10-07 00:00:00+00","XAUR","USD","0.160300000000000000"
"2017-10-07 00:00:00+00","PLU","USD","10.270000000000000000"
"2017-10-07 00:00:00+00","REP","USD","20.050000000000000000"
"2017-10-07 00:00:00+00","SNT","USD","0.027080000000000000"
"2017-10-07 00:00:00+00","GNO","USD","121.810000000000000000"
"2017-10-07 00:00:00+00","BAT","USD","0.212200000000000000"
"2017-10-07 00:00:00+00","ANT","USD","1.760000000000000000"
"2017-10-07 00:00:00+00","TKN","USD","1.440000000000000000"
"2017-10-07 00:00:00+00","TAAS","USD","4.420000000000000000"
"2017-10-07 00:00:00+00","KIN","USD","0.000084040000000000"
"2017-10-07 00:00:00+00","AIR","USD","0.017340000000000000"
"2017-10-07 00:00:00+00","WTC","USD","7.940000000000000000"
"2017-10-07 00:00:00+00","RCN","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","CRED","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","GUP","USD","0.184400000000000000"
"2017-10-07 00:00:00+00","TAU","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","MTX","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","HOT","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","DATA","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","GRID","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","MKR","USD","342.390000000000000000"
"2017-10-07 00:00:00+00","QTUM","USD","12.390000000000000000"
"2017-10-07 00:00:00+00","SIG","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","CAT","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","DCN","USD","0.000133100000000000"
"2017-10-07 00:00:00+00","vSlice","USD","0.000000000000000000"
"2017-10-08 00:00:00+00","VDOC","USD","0.000000000000000000"
"2017-10-29 00:00:00+00","WETH","USD","304.040000000000000000"
"2017-10-29 00:00:00+00","TAU","USD","0.000000000000000000"
"2017-10-29 00:00:00+00","POWR","USD","0.000000000000000000"
"2017-10-29 00:00:00+00","LNK","USD","16.690000000000000000"
"2017-10-29 00:00:00+00","DOV","USD","0.000000000000000000"
"2017-10-29 00:00:00+00","RFR","USD","0.000000000000000000"
"2017-10-29 00:00:00+00","DIVX","USD","0.000000000000000000"
"2017-10-29 00:00:00+00","TRL","USD","0.000000000000000000"
"2017-10-29 00:00:00+00","EDG","USD","0.604700000000000000"
"2017-10-30 00:00:00+00","VDOC","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","GOLDX","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","NDC","USD","0.075780000000000000"
"2017-10-30 00:00:00+00","BCPT","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","LOOM","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","XAUR","USD","0.201000000000000000"
"2017-10-30 00:00:00+00","SWT","USD","1.190000000000000000"
"2017-10-30 00:00:00+00","PLU","USD","7.870000000000000000"
"2017-10-30 00:00:00+00","ZRX","USD","0.190400000000000000"
"2017-10-30 00:00:00+00","REP","USD","17.180000000000000000"
"2017-10-30 00:00:00+00","PAY","USD","1.760000000000000000"
"2017-10-30 00:00:00+00","SNT","USD","0.037660000000000000"
"2017-10-30 00:00:00+00","1ST","USD","0.318600000000000000"
"2017-10-30 00:00:00+00","DNT","USD","0.047590000000000000"
"2017-10-30 00:00:00+00","MCO","USD","8.830000000000000000"
"2017-10-30 00:00:00+00","NMR","USD","12.810000000000000000"
"2017-10-30 00:00:00+00","KNC","USD","0.981100000000000000"
"2017-10-30 00:00:00+00","FUCK","USD","0.013810000000000000"
"2017-10-30 00:00:00+00","OAX","USD","0.428600000000000000"
"2017-10-30 00:00:00+00","LINK","USD","0.208700000000000000"
"2017-10-30 00:00:00+00","REQ","USD","0.044090000000000000"
"2017-10-30 00:00:00+00","KIN","USD","0.000055220000000000"
"2017-10-30 00:00:00+00","AIR","USD","0.006940000000000000"
"2017-10-30 00:00:00+00","SUB","USD","0.124600000000000000"
"2017-10-30 00:00:00+00","AION","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","POWR","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","WAX","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","HDG","USD","1.230000000000000000"
"2017-10-30 00:00:00+00","FDX","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","LNK","USD","16.840000000000000000"
"2017-10-30 00:00:00+00","LEND","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","EQC","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","RHOC","USD","0.162900000000000000"
"2017-10-30 00:00:00+00","ICX","USD","0.545700000000000000"
"2017-10-30 00:00:00+00","POW","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","REN","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","WYV","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","ART","USD","0.361300000000000000"
"2017-10-30 00:00:00+00","MOD","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","CK","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","TRL","USD","0.000000000000000000"
"2017-10-30 00:00:00+00","BCAP","USD","1.190000000000000000"
"2017-10-30 00:00:00+00","DGD","USD","61.550000000000000000"
"2017-10-31 00:00:00+00","VDOC","USD","0.000000000000000000"
"2017-10-31 00:00:00+00","APPC","USD","0.000000000000000000"
"2017-10-31 00:00:00+00","GEE","USD","0.000000000000000000"
"2017-10-31 00:00:00+00","JET","USD","0.000000000000000000"
"2017-10-31 00:00:00+00","IND","USD","0.052800000000000000"
"2017-10-31 00:00:00+00","TPT","USD","0.027330000000000000"
"2017-10-31 00:00:00+00","EDU","USD","0.000000000000000000"
"2017-10-31 00:00:00+00","TIME","USD","22.750000000000000000"
"2017-10-31 00:00:00+00","XAUR","USD","0.222600000000000000"
"2017-10-31 00:00:00+00","ZRX","USD","0.173400000000000000"
"2017-10-31 00:00:00+00","REP","USD","17.430000000000000000"
"2017-10-31 00:00:00+00","OMG","USD","6.840000000000000000"
"2017-10-31 00:00:00+00","EOS","USD","0.782600000000000000"
"2017-10-31 00:00:00+00","STORJ","USD","0.382300000000000000"
"2017-10-31 00:00:00+00","BNT","USD","2.030000000000000000"
"2017-10-31 00:00:00+00","ANT","USD","1.390000000000000000"
"2017-10-31 00:00:00+00","TKN","USD","0.971000000000000000"
"2017-10-31 00:00:00+00","DAI","USD","0.000000000000000000"
"2017-10-31 00:00:00+00","MKR","USD","227.430000000000000000"
"2017-10-31 00:00:00+00","DGD","USD","63.980000000000000000"
"2017-11-24 01:00:00+00","ADT","USD","0.019030000000000000"
"2017-11-24 01:00:00+00","ENG","USD","0.522200000000000000"
"2017-11-24 01:00:00+00","AIR","USD","0.012470000000000000"
"2017-11-24 01:00:00+00","PPT","USD","11.730000000000000000"
"2017-11-24 01:00:00+00","RCN","USD","0.111100000000000000"
"2017-11-24 01:00:00+00","EBTC","USD","0.110600000000000000"
"2017-11-24 01:00:00+00","QSP","USD","0.000000000000000000"
"2018-05-18 00:00:00+00","WETH","USD","665.830000000000000000"
"2018-05-18 00:00:00+00","TAU","USD","0.213900000000000000"
"2017-11-16 00:00:00+00","XAUR","USD","0.165200000000000000"
"2017-11-16 00:00:00+00","PLU","USD","6.710000000000000000"
"2017-11-16 00:00:00+00","PAY","USD","1.630000000000000000"
"2017-11-16 00:00:00+00","DNT","USD","0.038640000000000000"
"2017-11-16 00:00:00+00","BQX","USD","1.300000000000000000"
"2017-11-16 00:00:00+00","RLC","USD","0.572400000000000000"
"2017-11-16 00:00:00+00","WINGS","USD","0.472900000000000000"
"2017-11-16 00:00:00+00","ROL","USD","0.000000000000000000"
"2017-11-16 00:00:00+00","DGD","USD","78.620000000000000000"
"2017-11-09 00:00:00+00","TIX","USD","0.197800000000000000"
"2017-11-09 00:00:00+00","TAU","USD","0.000000000000000000"
"2017-11-09 00:00:00+00","TKR","USD","0.127900000000000000"
"2017-11-09 00:00:00+00","WAX","USD","0.000000000000000000"
"2017-11-09 00:00:00+00","FDX","USD","0.000000000000000000"
"2017-11-09 00:00:00+00","GRID","USD","0.946200000000000000"
"2018-02-20 00:00:00+00","PPT","USD","24.870000000000000000"
"2018-02-20 00:00:00+00","MANA","USD","0.111500000000000000"
"2018-02-20 00:00:00+00","NEWB","USD","0.009230000000000000"
"2018-02-20 00:00:00+00","EBTC","USD","0.781000000000000000"
"2018-02-20 00:00:00+00","GUP","USD","0.328900000000000000"
"2018-02-20 00:00:00+00","TKR","USD","0.061990000000000000"
"2018-02-20 00:00:00+00","AION","USD","3.300000000000000000"
"2018-02-20 00:00:00+00","HDG","USD","5.490000000000000000"
"2018-02-20 00:00:00+00","ELF","USD","1.480000000000000000"
"2018-02-20 00:00:00+00","DOV","USD","0.149700000000000000"
"2018-02-21 00:00:00+00","MKRD","USD","0.000000000000000000"
"2018-02-21 00:00:00+00","OMG","USD","17.720000000000000000"
"2018-02-21 00:00:00+00","SNT","USD","0.182300000000000000"
"2018-02-21 00:00:00+00","FUN","USD","0.051090000000000000"
"2018-02-21 00:00:00+00","BQX","USD","3.530000000000000000"
"2018-02-21 00:00:00+00","WINGS","USD","0.664900000000000000"
"2018-02-21 00:00:00+00","TRST","USD","0.304700000000000000"
"2018-02-21 00:00:00+00","NMR","USD","23.910000000000000000"
"2018-02-21 00:00:00+00","ADT","USD","0.068420000000000000"
"2018-02-21 00:00:00+00","OAX","USD","0.783500000000000000"
"2018-02-21 00:00:00+00","AST","USD","0.555900000000000000"
"2018-02-21 00:00:00+00","AIR","USD","0.014110000000000000"
"2018-02-21 00:00:00+00","POE","USD","0.066430000000000000"
"2018-02-21 00:00:00+00","CAT","USD","1.610000000000000000"
"2018-02-21 00:00:00+00","UKG","USD","0.340500000000000000"
"2018-02-21 00:00:00+00","BNTY","USD","0.124600000000000000"
"2018-02-21 00:00:00+00","TAU","USD","0.203700000000000000"
"2018-02-21 00:00:00+00","TKR","USD","0.062280000000000000"
"2018-02-21 00:00:00+00","MTX","USD","0.789100000000000000"
"2018-02-21 00:00:00+00","FDX","USD","0.000000000000000000"
"2018-02-21 00:00:00+00","LNK","USD","0.000000000000000000"
"2018-02-21 00:00:00+00","MKR","USD","1049.930000000000000000"
"2018-02-21 00:00:00+00","ICX","USD","4.340000000000000000"
"2018-02-21 00:00:00+00","POW","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","BNTY","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","RDN","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","STORM","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","VEE","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","HOT","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","POWR","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","ELF","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","DOV","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","WLK","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","POW","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","RFR","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","ARN","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","DIVX","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","CAG","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","ZIL","USD","0.000000000000000000"
"2017-10-06 00:00:00+00","SNGLS","USD","0.171200000000000000"
"2017-10-06 00:00:00+00","TRL","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","MKRD","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","WETHD","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","XSC","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","APPC","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","GOLDX","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","BCPT","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","TIME","USD","18.210000000000000000"
"2017-10-07 00:00:00+00","ZRX","USD","0.186300000000000000"
"2017-10-07 00:00:00+00","ICN","USD","1.670000000000000000"
"2017-10-07 00:00:00+00","OMG","USD","8.530000000000000000"
"2017-10-07 00:00:00+00","STORJ","USD","0.412600000000000000"
"2017-10-07 00:00:00+00","RLC","USD","0.527900000000000000"
"2017-10-07 00:00:00+00","WINGS","USD","0.541600000000000000"
"2017-10-07 00:00:00+00","CVC","USD","0.334800000000000000"
"2017-10-07 00:00:00+00","1ST","USD","0.367600000000000000"
"2017-10-07 00:00:00+00","ROL","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","MTL","USD","7.170000000000000000"
"2017-10-07 00:00:00+00","TRST","USD","0.290500000000000000"
"2017-10-07 00:00:00+00","NMR","USD","14.660000000000000000"
"2017-10-07 00:00:00+00","SAN","USD","0.299600000000000000"
"2017-10-07 00:00:00+00","KNC","USD","1.730000000000000000"
"2017-10-07 00:00:00+00","WGNT","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","ADT","USD","0.033980000000000000"
"2017-10-07 00:00:00+00","REQ","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","SALT","USD","3.350000000000000000"
"2017-10-07 00:00:00+00","QSP","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","UKG","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","DAI","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","SPANK","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","TKR","USD","0.099670000000000000"
"2017-10-07 00:00:00+00","LNK","USD","45.410000000000000000"
"2017-10-07 00:00:00+00","EQC","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","POW","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","REN","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","META","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","RVT","USD","0.625600000000000000"
"2017-10-07 00:00:00+00","CAN","USD","0.529100000000000000"
"2017-10-07 00:00:00+00","TRL","USD","0.000000000000000000"
"2017-10-07 00:00:00+00","DGD","USD","77.720000000000000000"
"2017-10-07 00:00:00+00","EDG","USD","0.606400000000000000"
